Date,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
03/02/2023,11220,11970,10360,11230,10670,10750,11590,11060,10300,10590,10730,11810,10770,11520,11740,12240,11690,11480,10650,12560,12910,10990,11510,12840,12450,11810,10660,10010,11280,11620,12120,11230,10580,10820
04/02/2023,11220,11860,10360,11230,10670,10750,11590,11060,10220,10610,10640,11810,10930,11590,11570,12490,11640,11550,10620,12570,13110,10990,11520,12630,12290,11960,10660,10040,11390,11630,12500,11300,10570,10840
05/02/2023,11230,11860,10360,11230,10870,10750,11590,11060,10330,10710,10510,11870,11030,11590,11880,12490,11600,11550,10700,12420,13110,10990,11320,13140,12400,11760,10490,10010,11220,11280,12270,11350,10550,10740
06/02/2023,11310,11850,10360,11230,10870,10750,11590,11020,10380,10540,10720,11830,11050,11550,11660,12490,11600,11550,10720,12550,12670,10900,11600,12970,12450,11860,10660,10010,11150,11570,12500,11340,10510,10820
07/02/2023,11230,11730,10360,11410,10670,10750,11590,10930,10370,10540,10720,11880,10900,11550,11580,12490,11600,11480,10720,12550,12800,10900,11480,12720,12450,11770,10660,10020,11280,11450,12500,11100,10550,10740
08/02/2023,11310,11780,10420,11230,10670,10750,11590,10930,10470,10590,10610,11880,10860,11550,11610,12490,11600,11550,10840,12550,12910,10880,11570,12550,12450,11750,10490,10040,11280,11480,12500,11060,10510,10750
09/02/2023,11260,11850,10360,11230,10670,10610,11590,11030,10440,10590,10620,11820,10900,11550,11650,12490,11600,11550,10880,12600,12910,10900,11600,12840,12450,11620,10490,10000,11340,11630,12390,11110,10540,10730
10/02/2023,11260,11850,10360,11230,10670,10610,11590,11030,10520,10610,10690,11950,10780,11550,11570,12490,11600,11550,10770,12600,12800,10900,11610,12970,12450,11620,10490,10040,11340,11520,12500,11010,10540,10720
11/02/2023,11260,12030,10360,11230,10870,10610,11590,11030,10390,10660,10680,11950,10980,11550,11730,12320,11600,11550,10770,12500,13100,10900,11560,12970,12450,11620,10490,10040,11340,11430,12500,11100,10540,10750
12/02/2023,11260,11910,10360,11230,10870,10610,11510,11030,10410,10600,10730,11950,11030,11550,11990,12320,12100,11550,10770,12550,13140,10900,11460,12760,12450,11940,10660,10000,11340,11490,12500,11150,10580,10730
13/02/2023,11260,11910,10360,11230,11100,10610,11590,11030,10380,10620,10770,11870,10660,11550,11410,12320,11690,11550,10780,12730,12900,10900,11560,12840,12410,11680,10490,10070,11300,11460,12500,11120,10540,10740
14/02/2023,11180,11970,10360,11230,10670,10610,11640,11120,10520,10520,10740,11950,10660,11550,11570,12320,11740,11550,10780,12620,12990,10900,11760,12840,12450,11590,10490,10080,11300,11460,12500,11110,10540,10710
15/02/2023,11200,11910,10360,11230,10440,10610,11640,11120,10490,10650,10710,11900,10830,11520,11580,12660,11870,11550,10780,12700,12990,10900,11590,12750,12450,11630,10490,10120,11410,11440,12500,11120,10540,10740
16/02/2023,11200,11910,10360,11230,10670,10800,11530,11120,10520,10580,10760,11870,11030,11520,11560,12320,11870,11550,10780,12620,12900,10900,11640,12800,12450,11630,10660,10120,11130,11460,12500,11100,10570,10780
17/02/2023,11170,11910,10360,11230,10570,10940,11640,11020,10540,10560,10770,11860,11030,11520,11610,12320,11870,11550,10780,12700,13420,10900,11650,12840,12400,11610,10390,10260,11220,11390,12630,11120,10570,10760
18/02/2023,11170,11910,10360,11200,10670,10940,11570,10980,10400,10700,10810,11950,11030,11520,11610,12320,11740,11400,10840,12620,12990,10900,11670,12970,12400,11880,10320,10110,11380,11440,12580,11340,10580,10780
19/02/2023,11170,11970,10360,11230,10380,10940,11560,10980,10410,10530,10710,11950,11140,11520,11830,12320,11740,11480,10770,12860,13270,10870,11570,12800,12450,11880,10320,10110,11210,11350,12590,11400,10570,10770
20/02/2023,11200,11970,10360,11230,10760,10570,11640,10980,10470,10630,10670,11980,11030,11520,11450,12320,11690,11190,10750,12510,12990,10900,11720,12840,12450,11700,10320,10130,11270,11410,12580,11170,10600,10790
21/02/2023,11250,12090,10360,11230,10760,10800,11560,10980,10530,10620,10700,11980,11030,11520,11550,12660,11740,11030,10930,12700,12990,10900,11760,12840,12450,11550,10320,10130,11270,11400,12500,11210,10610,10840
22/02/2023,11250,12090,10360,11230,10670,10800,11560,10980,10540,10590,10650,11980,11030,11520,11690,12660,11740,11400,10820,12660,12900,10900,11630,12840,12450,11610,10320,10000,11220,11410,12580,11070,10570,10680
23/02/2023,11200,12090,10240,11230,10670,11130,11560,10980,10520,10590,10720,11980,10950,11520,11500,12660,11740,11550,10820,12620,12990,10900,11620,12480,12510,11410,10320,10130,11270,11410,12630,11170,10550,10790
24/02/2023,11250,12090,10240,11230,10670,11280,11640,10980,10530,10660,10800,11910,10950,11520,11240,12660,11740,11550,10820,12860,12990,10880,11610,12840,12450,11880,10320,10120,11270,11240,12580,11180,10550,10880
25/02/2023,11170,12190,10240,11230,10670,11280,11640,10980,10400,10760,10820,11980,10950,11520,11830,12660,11690,11550,10880,12860,12990,11000,11640,12840,12450,11650,10320,10120,11270,11390,12630,11250,10550,10870
26/02/2023,11250,12040,10240,11130,10670,10940,11640,10980,10310,10560,10710,11980,10950,11520,11130,12660,11740,12050,10790,12740,13140,11000,11650,12680,12450,11850,10320,10120,11100,11410,12640,11360,10570,10820
27/02/2023,11310,12040,10240,11290,10470,11280,11640,10980,10570,10610,10630,11980,10950,11520,11520,12660,11740,11550,10880,12700,12990,11000,11720,12840,12450,11580,10320,10120,11290,11390,12580,11450,10570,10790
28/02/2023,11250,12090,10810,11290,10470,11280,11560,10980,10520,10670,10780,12020,10850,11520,11680,12660,11910,11480,10910,12620,13210,11190,11670,12840,12450,11650,10320,10380,11300,11340,12460,11230,10570,10730
01/03/2023,11250,12090,10240,11240,10470,11280,11560,10980,10540,10630,10710,12020,10950,11520,11520,12660,11910,11550,10910,12780,13100,11100,11570,12840,12450,11680,10320,10160,11420,11350,12460,11320,10620,10830
02/03/2023,11280,12040,10350,11130,10470,10940,11720,10980,10510,10610,10760,11950,10950,11720,11650,12660,11910,11550,10880,12750,12990,11000,11460,12840,12510,11660,10320,10200,11300,11350,12440,11380,10570,10860
03/03/2023,11250,11920,10400,11120,10510,10940,11560,10980,10520,10620,10740,12020,10950,11520,10400,12660,11910,11550,10870,12660,13020,11100,11670,12840,12450,11570,10400,10200,11370,11380,12440,11430,10570,10750
04/03/2023,11250,11870,10350,11080,10490,10740,11560,10980,10620,10660,10820,12030,11040,11520,11460,12660,11910,11480,10820,12740,12990,11100,11560,12840,12450,11820,10400,10280,11490,11460,12440,11320,10570,10780
05/03/2023,11270,11920,10350,11080,10470,10940,11560,10980,10440,10660,10760,11950,10950,11520,11520,12660,11600,11480,10820,12700,13130,11110,11520,12680,12450,11410,10400,10280,11130,11520,12330,11360,10570,10770
06/03/2023,11170,11920,10350,11240,10510,10940,11560,10980,10500,10700,10760,12090,10950,11550,11460,12970,11900,11550,10880,12660,13130,11100,11600,12840,12450,11880,10400,10280,11500,11600,12370,11330,10510,10760
07/03/2023,11250,11970,10350,11240,10510,10940,11560,10980,10530,10730,10820,12060,10950,11550,11550,12660,11910,11550,10810,12860,12990,11100,11580,12840,12450,11750,10400,10200,11500,11550,12410,11380,10490,10730
08/03/2023,11310,11970,10350,11190,10510,10940,11560,10980,10520,10680,10900,11990,10950,11620,11390,12660,12080,11190,10890,12750,12990,11100,11630,12840,12450,12020,10400,10200,11380,11550,12340,11250,10430,10760
09/03/2023,11250,11970,10350,11190,10510,10940,11560,10980,10530,10690,10870,12060,10640,11620,10780,12660,11910,11400,10950,12510,13110,11100,11510,12970,12510,11730,10400,10200,11370,11580,12340,11320,10400,10780
10/03/2023,11300,11970,10350,11240,10470,10940,11560,10980,10580,10740,10940,12060,10950,11620,11470,12660,11910,11950,10950,12700,12990,11100,11320,12840,12450,12020,10400,10200,11370,11660,12340,11280,10430,10780
11/03/2023,11270,11970,10350,11190,10470,11080,11560,10880,10400,10700,10960,11990,10950,11620,11340,12660,11600,11550,10890,12780,12950,11110,11530,13160,12290,11800,10400,10200,11380,11640,12300,11320,10430,10830
12/03/2023,11270,11970,10350,11130,10510,11080,11560,10980,10380,10720,10890,12060,10950,11620,12190,12660,11910,11550,10910,12590,13050,11110,11590,12840,12450,11790,10400,10200,11630,11640,12230,11290,10430,10790
13/03/2023,11300,11970,10480,11080,10510,11080,11640,10980,10610,10750,10840,12060,10950,11620,11520,12660,11910,11550,10890,12620,13050,10990,11520,12840,12450,11730,10400,10200,11380,11710,12340,11390,10430,10770
14/03/2023,11300,11970,10120,11130,10510,11080,11590,10980,10610,10710,10910,12060,10950,11620,11520,12660,11910,11550,10890,12720,13010,10990,11410,12840,12450,11730,10400,10330,11440,11640,12340,11310,10460,10790
15/03/2023,11270,11970,10120,11240,10510,11080,11590,10980,10430,10720,10850,12120,10950,11560,11720,12660,11910,11550,10920,12840,13050,10990,11520,12820,12450,11520,10400,10330,11440,11520,12340,11370,10490,10700
16/03/2023,11270,11970,10120,11240,10510,11080,11590,10980,10450,10740,10880,11990,10860,11620,11010,12660,11910,11550,10850,12860,13010,10890,11550,12970,12450,11780,10400,10280,11450,11610,12340,11340,10490,10660
17/03/2023,11300,12030,10120,11240,10510,11080,11590,10980,10660,10790,10910,12120,10950,11620,11340,12660,11910,11550,10830,12660,13110,10870,11460,12820,12410,11710,10400,10330,11550,11680,12370,11310,10460,10750
18/03/2023,11300,12090,10120,11160,10510,10940,11540,10980,10660,10710,10710,12060,10950,11620,11520,12660,11910,11550,10920,12620,13190,10890,11440,12680,12450,12030,10400,10340,11450,11680,12340,11400,10430,10780
19/03/2023,11300,11970,10120,11290,10780,10940,11590,10980,10480,10730,10850,12060,11040,11620,11830,12660,11910,11550,10870,12510,12890,10870,11520,12970,12450,11670,10400,10360,11450,11680,12300,11200,10460,10930
20/03/2023,11300,11970,10120,11290,10510,10940,11630,10980,10680,10720,10930,11990,10950,11620,11300,12660,11910,11480,10890,12660,13100,10890,11540,12840,12410,11790,10400,10330,11370,11610,12340,11330,10430,10780
21/03/2023,11250,11970,10120,11290,10510,10940,11550,11060,10660,10740,10940,11980,10950,11820,11130,12660,11910,11550,10880,12620,13100,10990,11680,12850,12450,11150,10400,10330,11450,11680,12410,11320,10290,10810
22/03/2023,11310,12000,10120,11340,10620,11080,11550,11060,10650,10700,10800,11910,10950,11620,11320,12660,11900,11190,10890,12860,12990,10990,11630,12830,12310,11700,10400,10330,11490,11620,12340,11320,10410,10840
23/03/2023,11330,12180,10120,11300,10620,11080,11630,11060,10530,10820,10960,11830,10870,11620,11670,12660,11910,12040,10890,12700,12990,10990,11660,12830,12310,11650,10400,10330,11490,11710,12340,11240,10360,10790
24/03/2023,11300,12070,10120,11340,10620,11080,11630,11060,10690,10790,10950,11950,10950,11620,11560,12660,11900,11550,10950,12660,12900,10990,11680,12830,12310,11650,10400,10330,11490,11750,12340,11350,10390,10780
25/03/2023,11330,11970,10120,11290,10510,11080,11560,11060,10690,10630,10970,11980,10950,11620,11670,12660,11910,12040,10890,12860,12990,10990,11630,12970,12310,11890,10400,10360,11780,11680,12350,11400,10390,10740
26/03/2023,11270,11970,10120,11290,10510,11080,11560,11060,10570,10690,11000,12120,11040,11650,11710,12660,11910,12050,10890,12660,12880,10990,11620,12800,12310,11700,10400,10360,11780,11710,12340,11320,10390,10820
27/03/2023,11300,11970,10120,11290,10510,10680,11540,11060,10620,10680,10980,12130,10950,11620,12050,12660,11910,11550,10950,12880,12990,10990,11720,12850,12310,11750,10400,10380,11490,11630,12340,11390,10390,10700
28/03/2023,11300,12090,10120,11290,10510,10940,11540,11060,10670,10750,10880,12020,10990,11620,11710,12660,11900,11550,11020,12880,12990,10990,11520,12850,12310,11620,10400,10360,11410,11750,12420,11400,10300,10750
29/03/2023,11270,11970,10120,11290,10510,10940,11640,11060,10750,10760,10930,12020,10950,11620,11710,12660,11900,11480,10950,12700,12990,10990,11540,12970,12310,11620,10400,10380,11410,11710,12530,11510,10310,10710
30/03/2023,11300,12120,10240,11290,10510,11080,11720,11060,10680,10760,11010,12020,10950,11620,11610,12660,11910,11400,10950,12980,13310,10990,11340,12970,12310,11620,10320,10380,11310,11760,12420,11450,10310,10750
31/03/2023,11350,12010,10480,11290,10930,11080,11640,11060,10680,10750,11040,11950,10990,11590,10990,12660,11910,11480,10950,12660,13210,10990,11470,12970,12310,11880,10320,10380,11500,11750,12450,11520,10310,10740
01/04/2023,11350,11970,10240,11290,10510,11080,11660,11060,10670,10790,10900,12090,10950,11620,11750,12660,11910,11950,10950,12700,13350,10990,11620,12970,12310,12010,10320,10380,11280,11710,12420,11340,10310,10760
02/04/2023,11380,11970,10240,11270,10510,11420,11660,11060,10530,10810,10890,12020,11050,11620,11640,12660,11910,11400,10950,12700,13000,10990,11490,13220,12310,11680,10320,10380,11460,11710,12420,11480,10310,10760
03/04/2023,11340,12120,10120,11290,10510,11080,11760,11060,10600,10720,10950,12020,10950,11620,11630,12660,11910,11480,11020,12440,12990,10990,11630,12970,12310,11390,10320,10380,11490,11710,12520,11390,10310,10720
04/04/2023,11340,12120,10120,11290,10510,11080,11760,11060,10630,10860,11030,12020,10950,11620,11570,12660,11910,11480,11050,12620,13210,10990,11460,12970,12310,11620,10320,10300,11570,11750,12530,11370,10310,10820
05/04/2023,11520,12120,10240,11340,10570,11080,11760,11100,10680,10750,11020,11980,10910,11620,11660,12660,11910,11480,11050,12700,12900,10990,11520,12850,12350,11620,10320,10300,11570,11770,12490,11340,10310,10710
06/04/2023,11360,12330,10360,11300,10570,11080,11760,11060,10480,10750,10880,11910,10910,11690,11740,12660,11780,11400,11100,12660,12990,10880,11630,13050,12310,11620,10320,10480,11490,11790,12310,11390,10270,10800
07/04/2023,11400,12220,10240,11590,10510,11080,11710,11060,10710,10760,11050,12050,10900,11690,11920,12660,11780,11480,11020,12660,13300,10990,11670,13100,13440,11680,10390,10330,11490,11790,12440,11490,10270,10760
08/04/2023,11430,12010,10240,11490,10470,11080,11760,11060,10720,10640,10930,11990,10830,11690,11570,12660,11570,10940,11020,12860,12770,10990,11220,13460,12540,11580,10320,10160,11390,11610,12320,11660,10310,10790
09/04/2023,11430,12080,10240,11430,10570,11080,11760,11060,10650,10620,10640,11910,10910,11550,11440,12320,11690,11570,10790,13070,12780,10990,11510,14240,12540,11640,10000,10110,11440,11640,12100,11170,10280,10820
10/04/2023,11390,12120,10240,11490,10570,11080,11700,11140,10600,10550,10670,11910,10910,11480,11730,12320,11480,11480,10840,12780,13030,10990,11710,14110,13280,11490,10160,10330,11440,11610,12520,11190,10310,10830
11/04/2023,11390,12080,10240,11490,10570,10570,11650,10980,10740,10600,10620,12070,10830,11550,11770,12320,11590,11110,11050,12660,12880,10900,11340,14000,14230,11490,10160,10110,11440,11580,12210,11280,10210,10780
12/04/2023,11340,11960,10240,11490,10570,10570,11650,11060,10710,10640,10730,11930,10830,11340,11570,12320,11350,11280,11110,12660,12930,10990,11440,14000,13570,11490,10000,10260,11220,11330,12210,11350,10280,10870
13/04/2023,11370,11960,10240,11490,10570,10570,11650,11060,10740,10540,10620,11930,10910,11340,11850,12320,11350,11400,10990,12440,12880,10990,11490,14230,13730,11310,10320,10210,11440,11400,12320,11240,10280,10720
14/04/2023,11370,11960,10240,11670,10510,10570,11650,11060,10730,10540,10640,11930,10910,11340,11440,12320,11240,11400,10990,12620,12780,10990,11500,13800,13730,11640,10160,10290,11440,11430,12210,11170,10280,10830
15/04/2023,11410,11960,10240,11440,10530,10570,11650,11060,11040,10470,10600,11930,10670,11340,11620,12320,11350,11940,10990,12660,13090,10990,11560,14770,13660,11570,10160,10110,11440,11400,12210,11340,10280,10870
16/04/2023,11460,11950,10240,11540,10530,10570,11650,11060,10670,10650,10680,11930,10820,11340,10990,12320,11350,11950,10950,13180,12550,10990,11580,13240,13950,11390,10240,10370,11440,11380,12210,11260,10280,10830
17/04/2023,11370,11860,10240,11430,10530,10570,11650,11060,10660,10620,10580,11930,10950,11340,11420,12320,11350,11400,10990,12820,12690,10990,11580,14070,13660,11530,10160,10300,11440,11400,12250,11250,10300,10800
18/04/2023,11420,11960,10240,11900,10530,10570,11650,11060,10750,10640,10570,11930,10950,11340,11370,12320,11350,11400,10990,12660,12880,10890,11610,14440,13660,11490,10160,10120,11440,11410,12210,11230,10340,10870
19/04/2023,11420,11800,10120,11540,10350,10570,11650,11140,10750,10690,10630,11970,10910,11340,11440,12320,11350,11490,10990,12660,12870,10890,11370,13930,13660,11390,10000,10210,11440,11510,12210,11200,10340,10910
20/04/2023,11460,11810,10120,11600,10240,10570,11650,11140,10760,10670,10590,11970,11120,11340,11420,11970,11350,11000,10920,12840,12780,10890,11750,12960,13660,11390,10000,10210,11560,11320,12210,11200,10340,10950
21/04/2023,11390,11960,10120,11540,10350,10570,11650,11140,10800,10610,10520,12160,10990,11340,11410,12490,11090,11490,10920,12660,13120,10980,11600,13800,13660,11540,10000,10430,11440,11410,12210,11260,10340,11020
22/04/2023,10980,12060,10140,,10190,10570,11650,11100,10850,11040,10770,12150,11000,11000,,12490,,11000,11500,12990,13210,,11530,14040,12490,11490,10000,10630,10000,11080,12470,11290,10250,10820
23/04/2023,11150,11960,10120,11490,10350,10960,11580,11170,10610,10390,10460,12040,10990,11000,11320,12000,10000,11000,11250,12420,12730,10990,11530,14260,13950,11640,10000,10140,11200,11470,12180,11260,10470,11080
24/04/2023,11080,11960,10000,11920,10350,10570,11650,11060,10890,10630,10510,12100,10990,11340,11200,12490,10000,11000,10920,12860,12870,11090,11770,13900,13730,11700,10000,10180,12060,11250,12070,11250,10250,10900
25/04/2023,11210,11960,10120,11490,10350,10570,11620,11040,10880,10590,10510,12050,10800,11340,11400,12490,11690,11320,10770,12660,13430,11090,11650,13030,13660,11490,10000,10210,11560,11400,12230,11170,10250,10960
26/04/2023,11300,11960,10120,11490,10730,10570,11620,11060,10770,10680,10460,11970,10910,11340,11220,12320,11350,11400,10850,12510,13270,11100,11550,13800,13660,11540,10000,10160,11390,11480,12230,11190,10280,11110
27/04/2023,11260,11860,10120,11540,10350,10570,11620,11060,10810,10700,10330,11970,10740,11340,11220,12320,11780,11400,10850,12700,13090,10980,11550,13920,13710,11620,10000,10160,11520,11410,12230,11190,10220,11000
