Date,USDIDR Close,Price Crude Oil,Change % Crude Oil,Price Natural Gas,Change % Natural Gas,Price Newcastle Coal,Change % Newcastle Coal,Price Palm Oil,Change % Palm Oil,Price US Sugar,Change % US Sugar,Price US Wheat,Change % US Wheat,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2022-11-12,15406.28218,86.23031729,2.376339447,5.610097075,-39.13294484,313.1308902,2.5455529,4.376696012,-6.067591132,18.64664084,1.578553446,817.5325649,1.599958456,29440,31700,34990,29700,23000,46250,22940,25870,34630,26070,25270,52290,34630,57680,38090,55360,42920,52420,32700,39020,44870,28220,54720,60900,59980,34550,24430,22190,31110,35050,23120,30710,33040,25810
2022-11-13,15425.09647,85.81599708,0.67597992,5.596254868,-37.43185375,314.5711577,2.790189226,4.371912924,-7.777661652,18.66202017,1.860339772,814.6536857,1.477869595,29810,30490,34220,30050,24970,45450,22900,26750,36300,25400,25980,55930,34810,58510,40770,55470,41160,55250,33900,38400,45280,28000,56130,68600,58700,34090,24430,21840,29080,37670,22660,29710,32860,25610
2022-11-14,15473.90039,85.16,-3.4,6.299,0.57,330.35,1.09,3.987,-4.78,19.83,0.97,818.5,0.58,27830,29320,32370,30130,25690,47290,23010,26280,35100,25940,25520,55710,34810,59200,39490,55190,40600,52960,33410,40700,51470,25860,53900,61200,58390,34340,23960,22060,30940,37630,22460,31360,31670,25460
2022-11-15,15530.09961,86.25,1.28,6.395,1.52,341,3.22,3.987,0,20.29,2.32,828.25,1.19,28630,28900,33400,30400,26450,43220,23610,26720,34510,25570,25660,56170,34810,58800,37150,55060,39470,53490,32690,39540,49010,25860,55000,58890,56740,36490,24120,21800,30660,37970,19610,33110,33260,26350
2022-11-16,15557,85,-1.45,6.607,3.32,332.55,-2.48,3.907,-2.01,20.27,-0.1,817.5,-1.3,28370,27850,33210,30760,27100,42830,23740,28770,33220,25770,25100,55710,37430,58460,40690,57550,39310,50550,33010,39590,50800,25860,53370,60250,58040,35070,24120,21710,30570,37870,21830,32240,33100,26130
2022-11-17,15655,81.4,-4.24,6.744,2.07,334.6,0.62,3.791,-2.97,19.73,-2.66,806.75,-1.31,29150,27850,33000,30700,26280,42830,23450,28960,35120,26040,24980,55710,34180,58960,41560,60630,39880,55610,32990,38580,49080,25010,52190,57190,60300,36860,23090,21970,30510,37730,22720,34820,34000,27270
2022-11-18,15720,80.11,-1.58,6.716,-0.42,343.45,2.64,4.348213899,-2.024307386,20.05,1.62,803.25,-0.43,30300,28600,33710,30200,25990,42830,24530,29060,34810,25160,24210,54570,37100,57590,36660,60630,39260,54180,32740,39120,34710,27180,53340,55660,60010,37660,24860,21660,29910,36520,21510,35400,32930,26890
2022-11-19,15693.87614,81.16629233,0.226482344,5.513653379,35.19630548,349.6227652,2.780658809,4.343517377,-1.535732607,18.76198061,1.661041293,802.7437705,-0.383102299,30310,28600,32370,29830,26600,44130,23140,28410,34370,26320,25420,54660,37360,56630,40470,55950,41070,54650,32290,40090,45550,26230,52810,60770,59210,38960,24230,21870,30730,36950,22290,35450,32940,27230
2022-11-20,15601.70553,80.33102605,1.032666235,5.499961757,37.77170074,352.0359831,1.991761859,4.338835283,-0.674570303,18.77992143,1.309965108,803.2861013,-0.355582155,30600,28230,31860,30710,26090,45050,24060,28900,34250,25880,25130,54980,36230,55980,39950,56680,40960,55430,31930,39670,38920,27150,51940,60900,55870,40590,24980,21820,31050,36600,21920,36430,33320,28250
2022-11-21,15629.40039,80.04,-0.09,7.223,7.55,351,2.2,3.815,0.63,19.86,-0.95,799.25,-0.5,31700,28600,33560,30990,26460,44270,24980,30770,35470,25840,25350,55270,34660,56340,38810,59000,44070,54800,31950,39140,45260,25870,52110,53200,57700,42280,24980,21530,29660,38140,22300,36750,34240,28500
2022-11-22,15755,80.73,0.86,7.406,2.53,347.15,-1.1,3.949,3.51,19.74,-0.6,791.5,-0.97,31970,28600,33650,30700,28860,44600,23300,30590,35480,26440,24760,55730,35050,55040,39160,56120,43610,65200,31450,42380,42290,26620,51710,57040,56300,41950,24770,21220,29110,37990,21630,35240,34790,28360
2022-11-23,15671,78.07,-3.29,7.708,4.08,346.45,-0.2,4.036,2.2,19.55,-0.96,793.5,0.25,31940,27620,32140,30900,25900,44600,23700,31750,36410,26080,25240,54240,35270,55670,39920,56120,45240,62960,31570,40930,43080,26250,51450,59850,56690,42880,26200,20740,30600,34410,22190,35680,34660,28810
2022-11-24,15619.59961,77.95,-0.15,7.177,-6.89,347.35,0.26,3.989,-1.16,18.85534398,-0.792363939,792.38,-0.14,31600,27970,32650,31470,27660,44600,24100,30760,36790,26280,25560,54840,34460,55320,36400,57200,42860,60890,31470,41670,44900,26040,54170,57750,54710,44570,26880,20490,30800,36330,22270,34930,35400,29230
2022-11-25,15605,76.43,-1.95,7.33,2.13,349.4,0.59,4.06,1.78,19.33,-1.13,775.5,-2.13,32020,27620,32350,31470,27280,42770,23460,30310,35910,26230,25540,55110,33680,55320,33700,55200,43360,61600,31550,39620,39880,26170,50450,52990,56900,44530,25210,20580,28590,37330,21100,35170,35370,28460
2022-11-26,15606.48233,77.05675128,0.376948634,5.418263778,1.259976927,363.0209026,4.571976595,4.311045701,1.710011529,18.89525083,-0.333638652,763.6238848,-1.488455551,31420,27620,33590,31470,27730,41740,24770,30430,35270,26250,25530,54090,34630,54760,38510,56120,43120,61100,31540,41050,42430,27390,50410,57040,62800,42560,23220,20780,30440,34940,20900,35130,35280,28350
2022-11-27,15623.73911,77.18248026,1.323307486,5.404722741,0.233665321,372.5497413,6.321269543,4.306464602,2.457495928,18.91575315,-0.148291055,758.6794139,-1.774796446,30910,27260,31670,31580,27730,40690,25260,32200,35760,25830,25730,56380,34090,54760,37900,53900,42600,61100,31040,39240,42960,27010,50090,60520,56530,42880,23280,20020,27630,36460,21020,35650,34580,28380
2022-11-28,15675.09961,77.33,1.18,7.196,-1.83,379,8.47,4.301897929,2.377341405,19.38,0.26,756.75,-2.42,31000,27260,33000,31420,27570,40690,25780,31750,33810,26360,24950,53610,33130,54420,39600,56120,41900,61850,30050,39170,47490,26170,50190,57890,55730,42170,22190,20160,30070,37570,20330,35340,33290,28060
2022-11-29,15746,78.28,1.23,7.084,-1.56,387.4,2.22,4.098,0.94,19.53,0.77,757.75,0.13,31000,27260,33600,31420,27790,42140,25460,31980,33950,26150,24510,55030,34120,54840,37620,56240,41910,61490,29790,39660,43470,26670,50820,54190,56670,41140,24460,19710,30010,35230,20970,33420,34990,27860
2022-11-30,15726.5,80.66,3.04,6.818,-3.75,398.5,2.87,4.099,0.02,19.63,0.51,771.5,1.81,31090,27260,33380,31330,27720,42520,25220,31490,34450,26670,25560,57430,33280,54320,38960,58060,43060,58350,29330,41980,44610,26300,50560,61090,56890,41460,23320,19680,30150,35630,21240,34870,34330,28180
2022-12-01,15634.5,81.14,0.6,6.631,-2.74,385,-3.39,3.996,-2.51,19.62,-0.05,758.75,-1.65,31230,27260,34030,31240,26160,43530,24590,31230,33770,27470,25310,56820,33840,56560,33290,59000,43060,57820,29520,42220,48500,27970,51320,53640,55730,41520,22170,19440,30520,35600,23370,34690,32960,28660
2022-12-02,15355.5,80.05,-1.34,6.169,-6.97,391,1.56,3.905,-2.28,19.48,-0.71,737.25,-2.83,31380,27920,34730,31020,30800,45800,24590,31980,33750,28000,26430,57170,35010,56570,36950,58060,42490,61930,30110,40350,48360,25640,50730,59110,57200,41510,23040,19180,29710,32750,22630,35270,35110,28570
2022-12-03,15240.58531,80.36943707,-1.322809827,5.323928272,-6.643315721,416.6432015,2.786594343,4.279280984,-2.777186372,19.04645152,0.19510084,725.1212849,-4.378755157,31770,27260,34000,31470,30640,44300,25050,32250,34180,29110,26250,57170,33850,56780,37270,55870,44290,63330,29100,40170,38580,25900,51210,61700,59970,40900,23750,18890,29380,36820,24130,36230,33940,28790
2022-12-04,15318.95723,79.00546602,-2.181176254,5.310537819,-8.639059338,420.1249773,3.924365105,4.274800878,-1.864752134,19.06951533,0.124217208,722.4835707,-4.205969321,32080,27260,35680,30930,27390,44660,25180,31910,34780,28590,27100,56950,33370,56430,37750,56850,45300,60510,31160,44050,49610,29470,52420,58810,56770,41470,22620,18900,30730,35560,21960,35540,34380,28980
2022-12-05,15421,77.08,-3.71,5.484,-11.1,400.5,2.43,3.903,-0.05,19.55,0.36,715.5,-2.95,31610,29140,36990,31020,30070,45670,24230,32420,36270,30340,27370,56900,31850,56210,38240,57420,44040,61100,30400,45340,49400,25540,51490,53870,59850,41590,23040,18570,30670,33650,21060,35400,34850,29230
2022-12-06,15520.2998,74.46,-3.4,5.378,-1.93,408.8,2.07,4.039,3.48,19.39,-0.82,705.5,-1.4,31720,28210,36940,30700,31030,44000,23150,32010,36100,29730,27680,57600,32440,54960,38470,56790,43000,60410,29590,42860,53480,25050,51830,56720,59820,41130,23040,18150,30790,35030,23670,36040,36750,29760
2022-12-07,15623,72.28,-2.93,5.617,4.44,405.65,-0.77,3.911,-3.17,19.48,0.46,727,3.05,32200,27050,35860,30700,30530,44090,23600,32180,36600,30130,28330,57930,32310,54910,36420,56810,43430,60060,29950,41180,49290,24830,51840,61090,56440,41670,22000,18690,29760,35310,23550,37200,37580,32240
2022-12-08,15596,71.58,-0.97,5.82,3.61,395.5,-2.5,3.886,-0.64,19.68,1.03,724.25,-0.38,33480,29180,36150,30350,29830,46580,24310,32590,36950,29860,28210,57710,31090,54770,38540,54940,43520,56000,30080,39600,49610,26900,52220,57650,56590,42510,21790,18920,28350,35950,23830,37580,35730,34380
2022-12-09,15590,71.21,-0.52,6.082,4.5,402.5,1.77,3.924,0.98,19.6,-0.41,712.75,-1.59,33560,28900,36520,30960,28110,45590,25710,32290,36310,30570,28050,56620,30610,54770,36870,54940,43960,61340,29840,41260,58050,26400,51680,59580,56590,43720,22680,19070,27620,37690,24720,37740,36990,35460
2022-12-10,15567.3164,70.87342929,1.243788149,5.23064686,-15.31562744,395.7616644,0.581482468,4.248223225,-16.25044583,19.21558268,0.232130551,713.9485895,2.285422885,34280,31350,36590,31210,31750,45500,24450,32110,37290,29920,28280,57000,33220,54770,37750,54940,42290,60350,30430,38710,53940,27450,53450,71630,62970,44880,22680,18910,26280,35620,23070,38320,37130,35110
2022-12-11,15535.03653,72.01179396,2.345429885,5.217406992,-14.23051054,394.7821234,0.344900524,4.243844113,-18.41313073,19.24120798,0.477855571,727.6810537,3.825174823,33880,28630,36060,32400,33670,45060,23740,32760,37530,29640,28860,55850,30720,55720,38700,54940,42800,59130,30260,40140,45790,27520,52190,59040,57280,44420,23540,18930,27710,36080,24230,39410,36630,37170
2022-12-12,15582,73.28,2.91,6.416,5.49,400.25,-0.56,3.678,-6.27,19.38,-1.12,733,2.84,35190,27150,37400,32690,33090,45390,24750,34100,38120,29960,28510,57230,27550,54400,38830,58550,44170,60390,29500,41010,55120,29570,51550,59250,58010,47510,23760,19500,26660,36950,23810,41360,38810,38840
2022-12-13,15676.2998,75.44,2.95,6.733,4.94,404.5,1.06,3.826,4.02,19.76,1.96,728.75,-0.58,37100,27590,36540,33130,33520,45390,23940,34910,38340,29850,27700,56880,27980,55110,40160,54070,44130,62530,30920,39300,51940,28850,50970,62020,58040,46170,24310,19410,23970,35530,24470,40870,39590,39430
2022-12-14,15554.7002,77.31,2.48,6.22,-7.62,404,-0.12,3.885,1.54,20.29,2.68,728.25,-0.07,36040,27590,36790,33250,33170,46080,24730,35520,38510,29880,28400,57030,29540,53780,41180,53900,45740,62670,31840,39890,50030,29230,54770,62390,58220,48500,22940,18980,25500,34640,24110,40990,39200,38500
2022-12-15,15481,76.15,-1.5,6.589,5.93,401.9,-0.52,3.885,0,19.98,-1.53,757.25,3.98,37020,30280,36730,33550,32930,45100,24060,35280,39200,28790,27600,57300,29990,52880,37290,53900,46950,63530,32580,44920,52870,27040,51480,56500,58160,48610,24550,18790,23570,36830,25140,40330,39650,38980
2022-12-16,15626,74.46,-2.22,6.303,-4.34,403,0.27,3.863,-0.57,20.09,0.55,753.5,-0.5,37440,26920,37580,33830,33510,45900,23230,34850,38830,29330,28180,54810,28410,53730,40940,53050,45700,64830,33170,40940,47460,28200,55140,59010,56320,48580,24230,19690,24500,35940,24370,41440,38240,40050
2022-12-17,15699.82107,74.22888087,-2.497877269,5.138419542,-12.90501776,403.2296096,-0.099437733,4.217872425,-1.057297561,19.40264429,0.175529651,749.4882458,-3.853318558,38890,29720,37040,33390,34040,43370,22270,34810,38980,29210,27940,55470,28790,49510,40070,53050,47320,65320,33110,42120,46900,28340,54260,59020,57250,50340,24630,19580,26950,35840,24200,41500,38220,40210
2022-12-18,15667.36784,74.35156876,-1.627635128,5.125330259,-15.45196123,402.5224641,-0.124061662,4.213594307,-0.957698994,19.43083109,0.291568389,748.2580126,-4.472733983,38880,27590,37340,33150,32200,43000,21520,35140,38490,28840,28880,55160,28780,49930,37790,52780,45620,68360,32810,41340,47400,30610,50250,65720,56500,50680,24460,19150,25200,33740,25640,42120,38660,41660
2022-12-19,15615.90039,75.38,1.24,5.71,-9.41,401.35,-0.41,3.882,0.49,20.14,0.25,748.5,-0.66,39660,27910,36500,33650,33080,43160,20940,34700,38300,28360,27400,56250,27310,49930,39550,56250,44690,68000,31740,39060,46980,30020,57010,59110,57920,48490,24000,18840,25150,33890,26930,42500,38580,42610
2022-12-20,15567.5,76.23,1.13,5.216,-8.65,400.05,-0.32,3.839,-1.11,20.58,2.18,750.5,0.27,40080,27590,34400,33450,32580,43000,21580,34600,38700,28440,27980,56430,30580,50310,37360,50490,45370,67900,33750,40050,50670,30910,53430,63030,59100,50570,23590,18800,24770,31700,26110,43380,39760,42380
2022-12-21,15556,78.24,2.64,5.238,0.42,401.4,0.34,3.914,1.95,20.75,0.83,767.75,2.3,39180,26570,35400,32510,32210,41460,21670,35720,36860,28080,27450,56580,29750,51080,33510,53900,45610,66840,33760,37800,54670,29330,58070,63650,56750,51330,21890,18420,24430,34570,26270,44200,39490,42470
2022-12-22,15513,77.42,-1.05,4.928,-5.92,400.65,-0.19,3.863,-1.3,20.89,0.67,762.25,-0.72,39570,29390,34210,32720,29970,42200,22020,35150,36040,28560,26700,55060,27050,51010,42400,53900,46630,60980,31600,41690,53990,30220,54240,63520,59650,52090,22940,18660,24710,35680,25870,41950,38790,41820
2022-12-23,15563,79.64,2.87,4.98,1.06,401.1,0.11,3.802,-1.58,20.98,0.43,776,1.8,39340,29390,36150,32930,32660,41130,21670,34040,37720,28840,27670,53470,26780,49520,40550,53900,47380,60570,32960,42250,55910,30480,55790,59580,61580,55570,22500,18600,25500,35100,27440,42220,37640,42910
2022-12-24,15580.80873,80.04252964,2.839004325,5.047246318,16.53224006,399.6997961,-0.017620472,4.188228583,-1.481414723,19.60763638,-0.492147278,781.5215989,2.387989495,39790,29040,35810,32930,31140,41940,22490,33490,37490,28860,28790,54690,26860,51220,38830,55500,49570,60570,33760,43760,44600,32010,54370,60440,66250,55160,22280,18910,26360,35590,27370,41850,38720,42480
2022-12-25,15557.1013,80.0882017,2.685155422,5.034307621,18.06348202,399.5026613,0.042483853,4.184051459,-0.197263533,19.63838467,-1.086192673,776.2003951,2.675712847,39330,29040,35810,32830,33800,42110,22640,34530,36990,29650,29290,61140,28320,50830,41520,55500,49660,61770,33840,42540,50550,31680,53590,48990,59790,55210,22030,18810,25040,35720,25960,40400,38980,42340
2022-12-26,15565.90039,80.97,1.67,5.144,3.29,399.8831875,0.114692215,4.179888764,2.295915126,19.66949889,-1.443710286,770.4158869,2.023275567,37840,31450,36760,34050,34850,42430,22230,33390,36900,30400,28910,57080,26690,52460,39270,59430,50630,64110,34090,41330,55200,31250,54320,61920,69610,50430,23570,19100,23430,35620,27050,38720,39310,41770
2022-12-27,15607,79.64,-1.64,5.118,-0.51,400.5,-0.15,4.065,6.92,20.32,-3.15,774.5,-0.19,36260,27590,37120,33850,35130,47110,19670,35120,36170,30550,29560,57040,28150,51360,39400,57200,52540,64110,33480,42690,50680,31070,53530,61530,72620,48070,23570,18310,23340,36640,27400,37430,37990,41890
2022-12-28,15617.5,79.08,-0.7,4.685,-8.46,402.1,0.4,4.069,0.1,20.16,-0.79,785.5,1.42,36100,27590,38520,32300,35280,47110,20540,34020,35360,32120,30500,57520,28450,52030,38230,58300,49940,66040,34800,40950,59130,30120,57890,67920,70350,46580,24010,18390,22900,35420,27450,37200,37570,41000
2022-12-29,15789,78.5,-0.73,4.117,-12.12,404.15,0.51,4.078,0.22,20.29,0.64,774,-1.46,34730,27590,38900,32300,34830,45390,22730,34700,36210,31740,31610,56440,29830,52970,36550,56250,52300,65180,35540,39850,56470,30880,56990,66230,67660,45840,20950,18140,23720,36900,28220,34840,38770,36890
2022-12-30,15620,80.45,2.48,4.104,-0.32,404.15,0,4.171,2.28,20.04,-1.23,792,2.33,33980,29390,38680,32990,34830,47110,21870,33240,36250,33110,31160,55580,29790,52940,39090,56010,51770,64220,36010,41810,55730,30450,56440,74030,69050,48480,23080,17960,22520,37070,29730,34170,39330,32940
2022-12-31,15499.03444,82.40497851,3.025581531,4.957127189,18.18463225,403.1434052,-0.287874301,4.1592917,4.06390125,19.83055892,-0.9436725,804.4171054,8.5678156,31350,29580,41790,32490,38600,45390,19790,31660,37650,34010,32840,57280,31730,51960,35520,56010,53840,61790,37340,42760,49110,32020,57900,69710,72200,43720,23540,17750,21410,35750,26030,35710,39910,38150
2023-01-01,15485.48164,82.01860045,2.399875795,4.944339076,17.85929669,401.3064205,-0.878173064,4.15521557,4.126237474,19.86386871,-0.862249665,806.9403259,10.21750782,29890,30690,39450,32560,38770,46610,19790,30970,36450,34160,34100,57500,28670,52650,32470,56010,57840,65560,38960,39370,51230,37130,59810,71280,70630,42640,23080,18530,19190,36950,25380,35600,41780,39380
2023-01-02,15508.7998,80.47,0.02,4.143,0.95,398.4232463,-1.666405317,4.151153868,3.342766286,19.89754443,-0.824363689,797.6899807,6.798827319,31320,30490,44590,35520,39640,53390,22100,36540,39670,38020,36130,61240,28600,53540,36450,56570,51960,62870,37950,39470,53030,36610,58530,67010,69180,42910,22880,17530,22110,34940,27040,37280,42700,41470
2023-01-03,15550,77.12,-4.16,3.641,-12.12,393.1,-2.73,4.265,2.25,19.7,-1.7,775.5,-2.08,32510,30190,45060,35230,38410,52680,22630,38210,41850,37600,36480,62280,29850,52550,31990,56250,50300,67560,38850,43830,49020,36150,58960,68880,67700,47620,22200,17930,21950,35930,26450,37850,44090,39660
2023-01-04,15571.7998,73.1,-5.21,3.78,3.82,394.55,0.37,4.21,-1.29,19.54,-0.81,745.5,-3.87,31620,30820,43710,34200,39280,53200,21540,36930,42280,39250,36470,58340,29380,51710,29820,56250,52360,71620,38470,43830,51690,36610,60960,69560,67650,49040,22000,18480,22650,36390,27130,39830,44570,37320
2023-01-05,15560,73.92,1.12,3.426,-9.37,397.5,0.75,4.08,-3.09,19.34,-1.02,746.75,0.17,31010,31290,44600,34650,39740,54620,21820,33260,43260,38600,37560,56780,29910,53120,30990,57770,53530,71170,37820,44680,44050,38510,58180,67780,66980,48720,22000,18250,22310,34250,26170,38510,41980,35570
2023-01-06,15620,74.04,0.16,3.392,-0.99,396.15,-0.34,3.981,-2.43,18.96,-1.96,743.5,-0.44,30570,31290,48530,33970,39740,57420,22840,32710,42570,39050,36740,56150,25790,53810,35200,58630,51880,67660,38490,48420,51160,36840,59050,66720,68560,47340,21850,18140,22880,35640,24980,36790,43520,32600
2023-01-07,15645.66278,74.59888343,-0.509494947,4.868062154,32.23057249,377.4452404,1.455441812,4.131061775,1.240666918,20.07141193,-0.837584946,743.8239859,-1.080175913,30780,29720,45450,36240,39690,54460,22660,36860,41840,38610,36780,55160,26680,54590,39010,58630,51350,60320,38220,43240,44780,36970,61270,66720,68780,47200,21850,18020,22220,34880,25650,39220,43790,34040
2023-01-08,15625.42887,75.03474283,-0.591832221,4.855424627,34.89539063,377.7295944,1.706150093,4.127086639,2.081431405,20.10728322,-0.497917934,746.1898607,-1.462995369,30800,29720,44020,38240,39900,55130,23730,38650,43290,39340,38170,56500,26920,54590,38650,58630,51210,63040,39550,42200,44710,36290,65180,65150,69980,46890,21640,18250,22020,35000,25050,41170,45110,34490
2023-01-09,15602.2998,74.92,1.19,3.563,5.04,393.85,-0.58,4.02,0.98,19.17,1.11,741.5,-0.27,30700,27999.17359,45590,38530,40160,53136.88433,24560,40800,38400,39500,38070,56240,30000,56040,34320,80000,57070,52140,39600,43940,65300,36690,57900,68220,66770,44930,21838.43158,18080,21770,28150,27860,43130,47910,36170
2023-01-10,15580,75.37,0.6,3.314,-6.99,390.45,-0.86,3.887,-3.31,19.64,2.45,731,-1.42,32360,28230,47740,39910,38130,51660,23360,41200,43920,40180,38060,55510,28590,54530,38680,56680,55950,64480,39810,45770,45810,35530,58770,66760,65300,46490,21840,18860,22570,35380,24270,42460,48140,36500
2023-01-11,15528.90039,77.68,3.06,3.346,0.97,370,-5.24,3.823,-1.65,19.65,0.05,740,1.23,33050,32930,47250,41540,39080,53620,21310,40480,44190,39330,37540,55090,29030,53500,36250,56190,56070,67960,39670,40820,46130,36690,55400,65300,66920,46350,21190,18690,21270,35630,23730,43620,48570,37040
2023-01-12,15414,78.65,1.25,3.355,0.27,377.5,2.03,3.823,0,19.59,-0.31,742.75,0.37,33120,32930,45190,41310,37000,50920,21540,38840,42760,38670,38710,55100,28160,52490,35810,56190,55510,68660,37760,42140,47510,36690,56590,65020,66010,46240,21390,18830,21130,36780,21370,40920,47110,36300
2023-01-13,15172,80.11,1.86,3.196,-4.74,370.25,-1.92,3.82,-0.08,19.73,0.71,743.75,0.13,32870,35540,43860,39650,37000,51420,23700,38750,43380,38250,38110,53060,29910,51500,34870,54710,55910,69320,37770,43250,51050,36210,54560,65900,66010,47380,21920,19060,20600,33600,22730,41680,46500,36150
2023-01-14,15066.36937,79.06641143,0.825569136,4.780051214,3.669088606,370.2102005,-0.991252995,4.103538809,1.592284295,20.32933709,0.110105192,746.5826618,0.727990896,33550,35540,42060,39840,37380,49880,24220,38920,43270,37150,36780,54430,27600,51590,36580,54710,54310,68770,37420,40640,50910,35730,55870,65020,65000,46870,21920,19230,21740,36860,22090,40760,46180,36200
